thema,quelle,themenbezogenheit__mean,themenbezogenheit__std,themenbezogenheit__count,logik-des-aufbaus__mean,logik-des-aufbaus__std,logik-des-aufbaus__count,ausfuehrlichkeit-aussagekraft__mean,ausfuehrlichkeit-aussagekraft__std,ausfuehrlichkeit-aussagekraft__count,sprachbeherrschung__mean,sprachbeherrschung__std,sprachbeherrschung__count,komplexitaet__mean,komplexitaet__std,komplexitaet__count,wortschatz-textverknuepfung__mean,wortschatz-textverknuepfung__std,wortschatz-textverknuepfung__count,gebrauch-sprachlicher-strukturen__mean,gebrauch-sprachlicher-strukturen__std,gebrauch-sprachlicher-strukturen__count,overall_score__mean,overall_score__std,overall_score__count
Locker checks,ChatGPT-3,5.111111111111111,0.6009252125773316,9,4.833333333333333,0.5590169943749475,9,5.0,0.6123724356957945,9,5.0,0.5,9,4.111111111111111,0.48591265790377514,9,4.611111111111111,0.5464532103585003,9,4.611111111111111,0.5464532103585003,9,4.753333333333334,0.5035871324805667,9
Locker checks,ChatGPT-4,5.166666666666667,0.5590169943749475,9,4.944444444444445,0.46398036356916844,9,5.222222222222222,0.44095855184409843,9,5.166666666666667,0.4330127018922193,9,4.5,0.5,9,4.833333333333333,0.3535533905932738,9,4.833333333333333,0.3535533905932738,9,4.9511111111111115,0.4160361896651673,9
Locker checks,ClaudeOpus4.6,5.111111111111111,0.5464532103585003,9,5.111111111111111,0.48591265790377514,9,5.166666666666667,0.5,9,5.111111111111111,0.48591265790377514,9,4.555555555555555,0.52704627669473,9,4.722222222222222,0.44095855184409855,9,4.888888888888889,0.4859126579037751,9,4.953333333333333,0.47636645557805607,9
Locker checks,ClaudeOpus4.7,5.333333333333333,0.5590169943749475,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.0,0.5,9,5.111111111111111,0.6009252125773316,9,5.166666666666667,0.5,9,5.2555555555555555,0.5253596651607141,9
Locker checks,DeepSeek-V3.2,5.277777777777778,0.565194165260439,9,5.222222222222222,0.5068968775248516,9,5.388888888888889,0.5464532103585,9,5.333333333333333,0.5590169943749476,9,4.666666666666667,0.7071067811865476,9,5.0,0.6123724356957947,9,4.944444444444445,0.6346477588219923,9,5.121111111111111,0.5676584458202936,9
Locker checks,DeepSeek-V4Pro,5.222222222222222,0.6666666666666666,9,5.388888888888889,0.485912657903775,9,5.388888888888889,0.485912657903775,9,4.833333333333333,1.8708286933869709,9,5.0,0.5590169943749475,9,5.166666666666667,0.6123724356957945,9,5.222222222222222,0.6180165405913052,9,5.176666666666667,0.6792643079096677,9
Locker checks,GLM-5.1,5.111111111111111,0.5464532103585003,9,5.055555555555555,0.52704627669473,9,5.166666666666667,0.5,9,5.111111111111111,0.4166666666666667,9,4.555555555555555,0.52704627669473,9,4.777777777777778,0.5068968775248517,9,4.888888888888889,0.4859126579037751,9,4.9511111111111115,0.47480112795897095,9
Locker checks,GPT-5.5,5.222222222222222,0.5068968775248517,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.5,9,5.388888888888889,0.41666666666666663,9,4.888888888888889,0.485912657903775,9,5.055555555555555,0.4639803635691685,9,5.111111111111111,0.41666666666666674,9,5.183333333333334,0.424175671155242,9
Locker checks,Gemini3.1Pro,4.722222222222222,1.8726837545203527,9,4.444444444444445,1.7931195659458345,9,4.666666666666667,1.8371173070873836,9,4.722222222222222,1.855921454276674,9,4.388888888888889,1.69148192751537,9,4.611111111111111,1.7814631938693293,9,4.555555555555555,1.8446619684315544,9,4.588888888888889,1.797431809864038,9
Locker checks,Kimi-K2.6,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.4639803635691685,9,5.5,0.3535533905932738,9,5.444444444444445,0.4639803635691685,9,5.222222222222222,0.4409585518440984,9,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.5,9,5.39,0.4050925820105818,9
Locker checks,MiniMax-M2.7,5.333333333333333,0.6123724356957946,9,5.388888888888889,0.6009252125773316,9,5.388888888888889,0.6009252125773316,9,5.333333333333333,0.5590169943749476,9,4.944444444444445,0.5270462766947299,9,5.111111111111111,0.5464532103585,9,5.166666666666667,0.6123724356957945,9,5.238888888888889,0.5620374641526231,9
Locker checks,Qwen3.6Plus,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.555555555555555,0.5270462766947299,9,5.444444444444445,0.46398036356916844,9,5.166666666666667,0.5590169943749475,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.4330127018922193,9,5.3966666666666665,0.4841487374764083,9
Locker checks,Student,4.555555555555555,0.6346477588219923,9,4.0,0.6123724356957944,9,4.055555555555555,0.5270462766947298,9,3.5,0.4330127018922194,9,3.5555555555555554,0.5833333333333333,9,3.8333333333333335,0.49999999999999994,9,3.5,0.6123724356957945,9,3.8577777777777778,0.5261125777288017,9
Museums as a form of entertainment or education?,ChatGPT-3,4.944444444444445,0.5270462766947299,9,4.777777777777778,0.5651941652604391,9,4.777777777777778,0.5651941652604391,9,4.777777777777778,0.5651941652604391,9,4.055555555555555,0.5270462766947298,9,4.333333333333333,0.6123724356957946,9,4.444444444444445,0.6346477588219923,9,4.588888888888889,0.5321758272517753,9
Museums as a form of entertainment or education?,ChatGPT-4,5.444444444444445,0.39086797998528583,9,5.388888888888889,0.485912657903775,9,5.444444444444445,0.39086797998528583,9,5.333333333333333,0.4330127018922194,9,4.833333333333333,0.4330127018922194,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,5.2555555555555555,0.4269985688240391,9
Museums as a form of entertainment or education?,ClaudeOpus4.6,5.388888888888889,0.6009252125773318,9,5.277777777777778,0.5651941652604391,9,5.277777777777778,0.5651941652604391,9,5.277777777777778,0.5651941652604391,9,4.833333333333333,0.5590169943749475,9,4.888888888888889,0.6009252125773314,9,5.0,0.6123724356957946,9,5.137777777777778,0.5650393299978723,9
Museums as a form of entertainment or education?,ClaudeOpus4.7,5.555555555555555,0.3908679799852859,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.0,0.3535533905932738,9,5.222222222222222,0.4409585518440985,9,5.277777777777778,0.36324157862838946,9,5.367777777777778,0.3505986942994004,9
Museums as a form of entertainment or education?,DeepSeek-V3.2,5.5,0.5000000000000001,9,5.5,0.5000000000000001,9,5.555555555555555,0.46398036356916855,9,5.5,0.4330127018922193,9,5.0,0.5,9,5.277777777777778,0.6180165405913053,9,5.222222222222222,0.6180165405913054,9,5.366666666666666,0.49704124577342673,9
Museums as a form of entertainment or education?,DeepSeek-V4Pro,5.666666666666667,0.5000000000000002,9,5.611111111111111,0.4859126579037751,9,5.666666666666667,0.5000000000000002,9,5.611111111111111,0.4859126579037751,9,5.444444444444445,0.4639803635691685,9,5.555555555555555,0.6346477588219923,9,5.611111111111111,0.4859126579037751,9,5.595555555555555,0.4921156142389488,9
Museums as a form of entertainment or education?,GLM-5.1,5.444444444444445,0.4639803635691688,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.48591265790377536,9,5.333333333333333,0.4330127018922194,9,4.833333333333333,0.5590169943749475,9,5.055555555555555,0.726483157256779,9,5.111111111111111,0.6972166887783966,9,5.2155555555555555,0.5242878768174768,9
Museums as a form of entertainment or education?,GPT-5.5,5.277777777777778,0.5651941652604389,9,5.166666666666667,0.5000000000000001,9,5.277777777777778,0.5651941652604389,9,5.166666666666667,0.5000000000000001,9,4.555555555555555,0.52704627669473,9,4.777777777777778,0.6180165405913052,9,4.888888888888889,0.6009252125773316,9,5.016666666666667,0.5324237034543071,9
Museums as a form of entertainment or education?,Gemini3.1Pro,5.555555555555555,0.6346477588219923,9,5.555555555555555,0.46398036356916855,9,5.555555555555555,0.46398036356916855,9,5.5,0.4330127018922193,9,5.277777777777778,0.565194165260439,9,5.388888888888889,0.4166666666666667,9,5.388888888888889,0.4166666666666667,9,5.461111111111111,0.4594410855714919,9
Museums as a form of entertainment or education?,Kimi-K2.6,5.555555555555555,0.46398036356916855,9,5.555555555555555,0.46398036356916855,9,5.611111111111111,0.3333333333333334,9,5.555555555555555,0.46398036356916855,9,5.333333333333333,0.4330127018922193,9,5.5,0.4330127018922193,9,5.388888888888889,0.4859126579037751,9,5.501111111111111,0.41885094139933715,9
Museums as a form of entertainment or education?,MiniMax-M2.7,5.555555555555555,0.30046260628866583,9,5.555555555555555,0.30046260628866583,9,5.555555555555555,0.30046260628866583,9,5.388888888888889,0.4166666666666667,9,5.0,0.24999999999999997,9,5.222222222222222,0.26352313834736496,9,5.222222222222222,0.36324157862838946,9,5.358888888888888,0.2806886373031711,9
Museums as a form of entertainment or education?,Qwen3.6Plus,5.666666666666667,0.35355339059327373,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.3333333333333334,9,5.277777777777778,0.4409585518440984,9,5.444444444444445,0.5270462766947299,9,5.444444444444445,0.5270462766947299,9,5.525555555555555,0.3898753362009167,9
Museums as a form of entertainment or education?,Student,4.666666666666667,0.5590169943749475,9,4.277777777777778,0.5068968775248516,9,4.111111111111111,0.5464532103585,9,3.611111111111111,0.485912657903775,9,3.5,0.4330127018922194,9,3.7777777777777777,0.5068968775248514,9,3.6666666666666665,0.5590169943749475,9,3.9433333333333334,0.47185802949616124,9
Several languages are in danger of extinction,ChatGPT-3,5.055555555555555,0.5833333333333334,9,5.0,0.5590169943749475,9,5.055555555555555,0.5270462766947299,9,5.055555555555555,0.5270462766947299,9,4.555555555555555,0.5270462766947299,9,4.833333333333333,0.49999999999999994,9,4.888888888888889,0.41666666666666663,9,4.922222222222222,0.5016168303042117,9
Several languages are in danger of extinction,ChatGPT-4,5.388888888888889,0.5464532103585001,9,5.388888888888889,0.5464532103585001,9,5.444444444444445,0.46398036356916844,9,5.444444444444445,0.46398036356916844,9,5.055555555555555,0.4639803635691685,9,5.333333333333333,0.49999999999999994,9,5.277777777777778,0.4409585518440985,9,5.334444444444444,0.4697635338952755,9
Several languages are in danger of extinction,ClaudeOpus4.6,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,4.777777777777778,0.6180165405913052,9,5.111111111111111,0.5464532103585001,9,5.111111111111111,0.5464532103585001,9,5.161111111111111,0.5871849036812093,9
Several languages are in danger of extinction,ClaudeOpus4.7,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.166666666666667,0.4330127018922194,9,5.333333333333333,0.4330127018922193,9,5.333333333333333,0.3535533905932738,9,5.39,0.3595135602449511,9
Several languages are in danger of extinction,DeepSeek-V3.2,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.666666666666667,0.4330127018922193,9,5.777777777777778,0.26352313834736496,9,5.722222222222222,0.3632415786283895,9,5.754444444444444,0.29407104205918994,9
Several languages are in danger of extinction,DeepSeek-V4Pro,5.611111111111111,0.4166666666666666,9,5.555555555555555,0.3908679799852857,9,5.666666666666667,0.3535533905932738,9,5.611111111111111,0.33333333333333337,9,5.388888888888889,0.4859126579037751,9,5.611111111111111,0.4166666666666666,9,5.555555555555555,0.3908679799852857,9,5.571111111111112,0.3779697224793423,9
Several languages are in danger of extinction,GLM-5.1,4.888888888888889,0.6508541396588878,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.5270462766947299,9,4.944444444444445,0.5270462766947299,9,4.444444444444445,0.5270462766947299,9,4.722222222222222,0.4409585518440985,9,4.777777777777778,0.3632415786283895,9,4.803333333333333,0.495429106936603,9
Several languages are in danger of extinction,GPT-5.5,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,5.222222222222222,0.44095855184409843,9,5.166666666666667,0.5,9,4.555555555555555,0.5833333333333334,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.4639803635691685,9,4.985555555555555,0.5112267381287657,9
Several languages are in danger of extinction,Gemini3.1Pro,5.5,0.4999999999999999,9,5.222222222222222,0.6666666666666665,9,5.388888888888889,0.41666666666666663,9,5.5,0.3535533905932738,9,5.388888888888889,0.48591265790377497,9,5.444444444444445,0.3908679799852857,9,5.388888888888889,0.4166666666666665,9,5.405555555555555,0.41728620607177724,9
Several languages are in danger of extinction,Kimi-K2.6,5.722222222222222,0.26352313834736496,9,5.666666666666667,0.25,9,5.666666666666667,0.25000000000000006,9,5.722222222222222,0.26352313834736507,9,5.611111111111111,0.2204792759220493,9,5.722222222222222,0.26352313834736507,9,5.666666666666667,0.25,9,5.683333333333334,0.20946360065653405,9
Several languages are in danger of extinction,MiniMax-M2.7,5.5,0.4330127018922193,9,5.555555555555555,0.39086797998528583,9,5.5,0.4330127018922193,9,5.5,0.4330127018922193,9,5.166666666666667,0.5000000000000001,9,5.444444444444445,0.5270462766947298,9,5.333333333333333,0.3535533905932738,9,5.43,0.41821047332652955,9
Several languages are in danger of extinction,Qwen3.6Plus,5.666666666666667,0.3535533905932738,9,5.666666666666667,0.3535533905932738,9,5.722222222222222,0.26352313834736496,9,5.666666666666667,0.3535533905932738,9,5.5,0.4330127018922195,9,5.666666666666667,0.3535533905932738,9,5.555555555555555,0.3004626062886658,9,5.635555555555555,0.31492503517151166,9
Several languages are in danger of extinction,Student,4.111111111111111,0.6009252125773317,9,3.7222222222222223,0.565194165260439,9,3.5,0.4330127018922194,9,3.1666666666666665,0.4330127018922192,9,3.111111111111111,0.48591265790377486,9,3.388888888888889,0.5464532103585,9,3.1666666666666665,0.4330127018922192,9,3.4522222222222223,0.46507466545109144,9
Should governments be responsible to help the unemployed and homeless,ChatGPT-3,5.166666666666667,0.5000000000000001,9,4.833333333333333,0.43301270189221924,9,5.055555555555555,0.3004626062886658,9,5.0,0.3535533905932738,9,4.388888888888889,0.2204792759220492,9,4.666666666666667,0.3535533905932738,9,4.666666666666667,0.4330127018922193,9,4.825555555555556,0.3312140965867511,9
Should governments be responsible to help the unemployed and homeless,ChatGPT-4,5.555555555555555,0.39086797998528583,9,5.333333333333333,0.4330127018922193,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.055555555555555,0.4639803635691685,9,5.222222222222222,0.3632415786283895,9,5.222222222222222,0.44095855184409843,9,5.341111111111111,0.3630579996517239,9
Should governments be responsible to help the unemployed and homeless,ClaudeOpus4.6,5.333333333333333,0.3535533905932739,9,5.222222222222222,0.44095855184409855,9,5.277777777777778,0.36324157862838957,9,5.277777777777778,0.36324157862838957,9,4.833333333333333,0.3535533905932739,9,4.944444444444445,0.39086797998528583,9,5.0,0.35355339059327406,9,5.128888888888889,0.3509431736209029,9
Should governments be responsible to help the unemployed and homeless,ClaudeOpus4.7,5.5,0.3535533905932738,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.055555555555555,0.39086797998528583,9,5.166666666666667,0.4330127018922193,9,5.166666666666667,0.3535533905932738,9,5.295555555555556,0.32795240169539497,9
Should governments be responsible to help the unemployed and homeless,DeepSeek-V3.2,5.611111111111111,0.3333333333333334,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.166666666666667,0.3535533905932736,9,5.277777777777778,0.36324157862838946,9,5.222222222222222,0.3632415786283895,9,5.398888888888889,0.31805834545113126,9
Should governments be responsible to help the unemployed and homeless,DeepSeek-V4Pro,5.722222222222222,0.26352313834736496,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.333333333333333,0.24999999999999997,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.30046260628866583,9,5.541111111111111,0.2755650760004088,9
Should governments be responsible to help the unemployed and homeless,GLM-5.1,5.277777777777778,0.3632415786283895,9,5.166666666666667,0.4330127018922194,9,5.277777777777778,0.36324157862838957,9,5.277777777777778,0.36324157862838957,9,4.777777777777778,0.3632415786283895,9,4.944444444444445,0.39086797998528583,9,4.888888888888889,0.4166666666666667,9,5.088888888888889,0.352542353641532,9
Should governments be responsible to help the unemployed and homeless,GPT-5.5,5.277777777777778,0.4409585518440985,9,5.111111111111111,0.4859126579037751,9,5.222222222222222,0.44095855184409855,9,5.0,0.6123724356957945,9,4.611111111111111,0.33333333333333337,9,4.722222222222222,0.4409585518440984,9,4.777777777777778,0.5068968775248516,9,4.96,0.4387197283004265,9
Should governments be responsible to help the unemployed and homeless,Gemini3.1Pro,5.666666666666667,0.35355339059327384,9,5.222222222222222,0.5068968775248516,9,5.5,0.25,9,5.5,0.0,9,5.277777777777778,0.26352313834736496,9,5.333333333333333,0.24999999999999997,9,5.388888888888889,0.2204792759220493,9,5.411111111111111,0.2014599491489839,9
Should governments be responsible to help the unemployed and homeless,Kimi-K2.6,5.333333333333333,0.35355339059327373,9,5.277777777777778,0.3632415786283895,9,5.333333333333333,0.3535533905932738,9,5.333333333333333,0.3535533905932738,9,4.833333333333333,0.35355339059327373,9,5.0,0.3535533905932738,9,5.0,0.3535533905932738,9,5.161111111111111,0.3195874076228773,9
Should governments be responsible to help the unemployed and homeless,MiniMax-M2.7,5.444444444444445,0.3004626062886658,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.388888888888889,0.3333333333333333,9,5.0,0.3535533905932738,9,5.166666666666667,0.4330127018922193,9,5.166666666666667,0.3535533905932738,9,5.28,0.3202733207746158,9
Should governments be responsible to help the unemployed and homeless,Qwen3.6Plus,5.666666666666667,0.25000000000000006,9,5.611111111111111,0.22047927592204927,9,5.611111111111111,0.22047927592204927,9,5.611111111111111,0.22047927592204927,9,5.222222222222222,0.26352313834736496,9,5.333333333333333,0.35355339059327373,9,5.388888888888889,0.33333333333333337,9,5.4944444444444445,0.2319542579427628,9
Should governments be responsible to help the unemployed and homeless,Student,4.777777777777778,0.44095855184409855,9,4.333333333333333,0.35355339059327384,9,4.166666666666667,0.35355339059327373,9,3.611111111111111,0.33333333333333337,9,3.8333333333333335,0.4330127018922193,9,3.888888888888889,0.48591265790377497,9,3.6666666666666665,0.4330127018922193,9,4.04111111111111,0.37671091185564426,9
Solve traffic and housing problems by moving companies to the rural areas?,ChatGPT-3,4.722222222222222,0.565194165260439,9,4.722222222222222,0.4409585518440985,9,4.944444444444445,0.46398036356916883,9,4.888888888888889,0.4166666666666667,9,4.111111111111111,0.4166666666666666,9,4.5,0.5590169943749476,9,4.555555555555555,0.5270462766947299,9,4.635555555555555,0.4446378051603102,9
Solve traffic and housing problems by moving companies to the rural areas?,ChatGPT-4,5.0,0.7905694150420949,9,5.055555555555555,0.5833333333333335,9,5.333333333333333,0.3535533905932738,9,5.333333333333333,0.3535533905932738,9,4.666666666666667,0.6123724356957946,9,5.055555555555555,0.5833333333333335,9,4.944444444444445,0.5833333333333334,9,5.055555555555555,0.5315334211296388,9
Solve traffic and housing problems by moving companies to the rural areas?,ClaudeOpus4.6,5.111111111111111,0.5464532103585003,9,5.111111111111111,0.5464532103585003,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,4.666666666666667,0.5590169943749475,9,4.833333333333333,0.6123724356957945,9,4.944444444444445,0.5270462766947298,9,5.002222222222222,0.5192489233926676,9
Solve traffic and housing problems by moving companies to the rural areas?,ClaudeOpus4.7,5.111111111111111,0.6508541396588879,9,5.166666666666667,0.5590169943749475,9,5.222222222222222,0.5068968775248516,9,5.166666666666667,0.6123724356957945,9,4.777777777777778,0.565194165260439,9,5.055555555555555,0.5833333333333334,9,5.0,0.5590169943749475,9,5.072222222222222,0.5584303398316073,9
Solve traffic and housing problems by moving companies to the rural areas?,DeepSeek-V3.2,5.277777777777778,0.5068968775248517,9,5.333333333333333,0.43301270189221924,9,5.333333333333333,0.43301270189221924,9,5.333333333333333,0.43301270189221924,9,5.055555555555555,0.4639803635691685,9,5.222222222222222,0.6180165405913052,9,5.277777777777778,0.5068968775248517,9,5.262222222222222,0.4716666666666666,9
Solve traffic and housing problems by moving companies to the rural areas?,DeepSeek-V4Pro,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.0,0.3535533905932736,9,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.4330127018922194,9,5.31,0.36718523935474306,9
Solve traffic and housing problems by moving companies to the rural areas?,GLM-5.1,4.777777777777778,0.754615428178118,9,4.777777777777778,0.6666666666666664,9,5.0,0.6123724356957946,9,4.944444444444445,0.5833333333333336,9,4.111111111111111,0.5464532103585,9,4.555555555555555,0.5833333333333335,9,4.555555555555555,0.5833333333333335,9,4.673333333333334,0.5730619512757762,9
Solve traffic and housing problems by moving companies to the rural areas?,GPT-5.5,5.055555555555555,0.6346477588219923,9,5.111111111111111,0.5464532103585003,9,5.166666666666667,0.5,9,5.111111111111111,0.5464532103585003,9,4.611111111111111,0.5464532103585003,9,4.888888888888889,0.5464532103585,9,4.944444444444445,0.5270462766947298,9,4.986666666666666,0.5308954699373503,9
Solve traffic and housing problems by moving companies to the rural areas?,Gemini3.1Pro,5.055555555555555,0.6346477588219923,9,4.888888888888889,0.7406828681096322,9,5.222222222222222,0.5068968775248517,9,5.277777777777778,0.4409585518440984,9,5.111111111111111,0.4166666666666668,9,5.111111111111111,0.6009252125773316,9,5.166666666666667,0.43301270189221946,9,5.121111111111111,0.5061483094026011,9
Solve traffic and housing problems by moving companies to the rural areas?,Kimi-K2.6,5.222222222222222,0.44095855184409866,9,5.222222222222222,0.4409585518440985,9,5.333333333333333,0.24999999999999997,9,5.333333333333333,0.24999999999999997,9,4.888888888888889,0.3333333333333333,9,5.277777777777778,0.3632415786283895,9,5.277777777777778,0.3632415786283895,9,5.223333333333333,0.3343650699460096,9
Solve traffic and housing problems by moving companies to the rural areas?,MiniMax-M2.7,5.388888888888889,0.48591265790377497,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.22047927592204922,9,5.0,0.3535533905932736,9,5.277777777777778,0.3632415786283895,9,5.222222222222222,0.3632415786283897,9,5.285555555555556,0.3352652349674474,9
Solve traffic and housing problems by moving companies to the rural areas?,Qwen3.6Plus,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.33333333333333326,9,5.388888888888889,0.33333333333333326,9,5.0,0.35355339059327373,9,5.277777777777778,0.5068968775248517,9,5.277777777777778,0.3632415786283895,9,5.286666666666666,0.3772929895982695,9
Solve traffic and housing problems by moving companies to the rural areas?,Student,5.166666666666667,0.35355339059327373,9,4.833333333333333,0.25,9,4.833333333333333,0.35355339059327384,9,4.5,0.35355339059327373,9,4.333333333333333,0.25,9,4.666666666666667,0.24999999999999997,9,4.555555555555555,0.3004626062886658,9,4.698888888888889,0.25872014052081654,9
The Non-Issue of Same Sex Marriage,ChatGPT-3,4.777777777777778,0.5651941652604389,9,4.722222222222222,0.5068968775248517,9,4.833333333333333,0.4330127018922194,9,4.833333333333333,0.4330127018922194,9,3.9444444444444446,0.5270462766947298,9,4.388888888888889,0.485912657903775,9,4.444444444444445,0.39086797998528583,9,4.562222222222222,0.4273399635471088,9
The Non-Issue of Same Sex Marriage,ChatGPT-4,5.0,0.7905694150420949,9,4.944444444444445,0.7264831572567789,9,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,4.5,0.5590169943749475,9,4.833333333333333,0.6614378277661477,9,4.833333333333333,0.6614378277661477,9,4.89,0.6347637355741109,9
The Non-Issue of Same Sex Marriage,ClaudeOpus4.6,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,5.111111111111111,0.6009252125773316,9,5.111111111111111,0.6009252125773316,9,4.5,0.5590169943749473,9,4.833333333333333,0.6123724356957946,9,4.833333333333333,0.6123724356957946,9,4.93,0.576281181368956,9
The Non-Issue of Same Sex Marriage,ClaudeOpus4.7,5.0,0.6614378277661476,9,5.0,0.5590169943749473,9,5.055555555555555,0.5833333333333334,9,5.055555555555555,0.5833333333333334,9,4.5,0.5590169943749476,9,4.722222222222222,0.6666666666666667,9,4.722222222222222,0.6666666666666667,9,4.866666666666666,0.583887831693725,9
The Non-Issue of Same Sex Marriage,DeepSeek-V3.2,5.277777777777778,0.7120003121097942,9,5.277777777777778,0.565194165260439,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.0,0.5,9,5.222222222222222,0.4409585518440984,9,5.222222222222222,0.4409585518440984,9,5.2555555555555555,0.5133982642917461,9
The Non-Issue of Same Sex Marriage,DeepSeek-V4Pro,5.222222222222222,0.5068968775248516,9,5.277777777777778,0.4409585518440985,9,5.333333333333333,0.5,9,5.333333333333333,0.5,9,5.055555555555555,0.5270462766947299,9,5.277777777777778,0.44095855184409843,9,5.222222222222222,0.44095855184409843,9,5.247777777777777,0.44580763165792076,9
The Non-Issue of Same Sex Marriage,GLM-5.1,4.777777777777778,0.565194165260439,9,4.666666666666667,0.6123724356957946,9,4.888888888888889,0.4859126579037749,9,4.777777777777778,0.6180165405913052,9,4.222222222222222,0.44095855184409855,9,4.444444444444445,0.5270462766947298,9,4.555555555555555,0.5270462766947299,9,4.618888888888889,0.516489216839143,9
The Non-Issue of Same Sex Marriage,GPT-5.5,4.722222222222222,0.6180165405913052,9,4.722222222222222,0.6180165405913052,9,4.833333333333333,0.5590169943749473,9,4.777777777777778,0.6180165405913052,9,4.166666666666667,0.5590169943749475,9,4.388888888888889,0.6009252125773314,9,4.5,0.6123724356957946,9,4.588888888888889,0.5782180480676052,9
The Non-Issue of Same Sex Marriage,Gemini3.1Pro,4.777777777777778,1.855921454276674,9,4.722222222222222,1.855921454276674,9,4.833333333333333,1.8708286933869709,9,4.833333333333333,1.8708286933869709,9,4.5,1.7320508075688772,9,4.722222222222222,1.8219342590896206,9,4.722222222222222,1.8219342590896206,9,4.731111111111111,1.8274466096472177,9
The Non-Issue of Same Sex Marriage,Kimi-K2.6,5.222222222222222,0.5068968775248516,9,5.222222222222222,0.5068968775248516,9,5.333333333333333,0.5,9,5.277777777777778,0.6180165405913052,9,4.833333333333333,0.43301270189221924,9,5.111111111111111,0.41666666666666674,9,5.055555555555555,0.5270462766947299,9,5.153333333333333,0.4734976240700685,9
The Non-Issue of Same Sex Marriage,MiniMax-M2.7,5.166666666666667,0.5590169943749475,9,5.166666666666667,0.43301270189221924,9,5.222222222222222,0.44095855184409843,9,5.222222222222222,0.44095855184409843,9,4.833333333333333,0.4330127018922194,9,5.055555555555555,0.5270462766947299,9,5.111111111111111,0.4166666666666667,9,5.112222222222222,0.4386564081880536,9
The Non-Issue of Same Sex Marriage,Qwen3.6Plus,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.333333333333333,0.5000000000000001,9,5.388888888888889,0.4859126579037751,9,5.333333333333333,0.5000000000000001,9,5.437777777777778,0.5175852050092278,9
The Non-Issue of Same Sex Marriage,Student,4.055555555555555,1.685312368013057,9,3.611111111111111,1.452966314513558,9,3.5555555555555554,1.445779297741456,9,3.0555555555555554,1.2610621625351297,9,3.1666666666666665,1.2747548783981961,9,3.2777777777777777,1.3254978100489054,9,3.111111111111111,1.2936812246883354,9,3.4055555555555554,1.3770721759507663,9
Traditional games or modern games in developing children's skills,ChatGPT-3,4.5,0.6123724356957946,9,4.5,0.6123724356957946,9,4.666666666666667,0.6614378277661475,9,4.555555555555555,0.6346477588219924,9,3.7777777777777777,0.4409585518440983,9,4.166666666666667,0.6614378277661475,9,4.111111111111111,0.6508541396588879,9,4.325555555555556,0.585941787021354,9
