thema,quelle,themenbezogenheit__mean,themenbezogenheit__std,themenbezogenheit__count,logik-des-aufbaus__mean,logik-des-aufbaus__std,logik-des-aufbaus__count,ausfuehrlichkeit-aussagekraft__mean,ausfuehrlichkeit-aussagekraft__std,ausfuehrlichkeit-aussagekraft__count,sprachbeherrschung__mean,sprachbeherrschung__std,sprachbeherrschung__count,komplexitaet__mean,komplexitaet__std,komplexitaet__count,wortschatz-textverknuepfung__mean,wortschatz-textverknuepfung__std,wortschatz-textverknuepfung__count,gebrauch-sprachlicher-strukturen__mean,gebrauch-sprachlicher-strukturen__std,gebrauch-sprachlicher-strukturen__count,overall_score__mean,overall_score__std,overall_score__count,id,File,sent_count,word_count,sent_complex_tags,sent_complex_depth,LD,discourse,modals1,modals2,modals_all,EpMarkers,nominalisation,dm_per_sent,mod_per_sent,ep_per_sent,nom_per_sent
Is image more powerful than the written word?,ClaudeOpus4.6,5.388888888888889,0.41666666666666663,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.4330127018922194,9,4.833333333333333,0.5590169943749475,9,5.055555555555555,0.5270462766947299,9,5.055555555555555,0.5270462766947299,9,5.183333333333334,0.4538722287164087,9,72,essay73.txt,13,208,1.6923076923076923,4.923076923076923,125.51985509541532,6,1,6,7,1,14,0.4615384615384615,0.5384615384615384,0.0769230769230769,1.0769230769230769
Is image more powerful than the written word?,ClaudeOpus4.7,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.0,0.43301270189221924,9,5.111111111111111,0.4166666666666667,9,5.222222222222222,0.5068968775248518,9,5.304444444444445,0.3986261127645527,9,72,essay73.txt,13,195,1.8461538461538465,4.538461538461538,206.85538461538465,10,0,5,5,1,11,0.7692307692307693,0.3846153846153846,0.0769230769230769,0.8461538461538461
Is image more powerful than the written word?,DeepSeek-V3.2,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.166666666666667,0.25000000000000006,9,5.277777777777778,0.4409585518440985,9,5.333333333333333,0.4330127018922194,9,5.382222222222222,0.34690696799638443,9,72,essay73.txt,14,228,1.6428571428571428,4.5,119.9906876541923,6,1,5,6,0,10,0.4285714285714285,0.4285714285714285,0.0,0.7142857142857143
Is image more powerful than the written word?,DeepSeek-V4Pro,5.666666666666667,0.3535533905932738,9,5.5,0.35355339059327373,9,5.611111111111111,0.22047927592204927,9,5.666666666666667,0.25000000000000006,9,5.277777777777778,0.36324157862838957,9,5.444444444444445,0.39086797998528583,9,5.444444444444445,0.3908679799852858,9,5.516666666666667,0.2872281323269014,9,72,essay73.txt,13,234,2.3076923076923075,4.6923076923076925,166.68070854893494,8,0,9,9,1,14,0.6153846153846154,0.6923076923076923,0.0769230769230769,1.0769230769230769
Is image more powerful than the written word?,GLM-5.1,5.055555555555555,0.5833333333333334,9,4.944444444444445,0.5270462766947299,9,5.111111111111111,0.41666666666666674,9,5.055555555555555,0.52704627669473,9,4.388888888888889,0.4859126579037751,9,4.666666666666667,0.4330127018922193,9,4.777777777777778,0.565194165260439,9,4.857777777777778,0.4787164551636432,9,72,essay73.txt,10,194,1.9,4.8,151.99335081475934,7,1,2,3,1,11,0.7,0.3,0.1,1.1
Is image more powerful than the written word?,GPT-5.5,5.166666666666667,0.5590169943749475,9,5.111111111111111,0.5464532103585003,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,4.666666666666667,0.5,9,4.833333333333333,0.5,9,4.888888888888889,0.5464532103585,9,5.002222222222222,0.4906571557049224,9,72,essay73.txt,11,185,2.272727272727273,4.909090909090909,173.4375,8,0,6,6,2,14,0.7272727272727273,0.5454545454545454,0.1818181818181818,1.2727272727272727
Is image more powerful than the written word?,Gemini3.1Pro,5.444444444444445,0.5270462766947298,9,5.277777777777778,0.6180165405913052,9,5.388888888888889,0.4859126579037751,9,5.555555555555555,0.3908679799852857,9,5.111111111111111,0.4859126579037751,9,5.333333333333333,0.5000000000000001,9,5.277777777777778,0.5068968775248516,9,5.341111111111111,0.47261095111212886,9,72,essay73.txt,9,193,1.8888888888888888,6.0,138.95140182912462,6,0,5,5,0,13,0.6666666666666666,0.5555555555555556,0.0,1.4444444444444444
Is image more powerful than the written word?,Kimi-K2.6,5.666666666666667,0.4330127018922194,9,5.666666666666667,0.3535533905932738,9,5.666666666666667,0.3535533905932738,9,5.722222222222222,0.26352313834736496,9,5.555555555555555,0.3004626062886657,9,5.611111111111111,0.33333333333333337,9,5.5,0.3535533905932738,9,5.627777777777777,0.3114794446579813,9,72,essay73.txt,11,174,2.090909090909091,4.2727272727272725,206.7629268292683,4,0,5,5,0,14,0.3636363636363636,0.4545454545454545,0.0,1.2727272727272727
Is image more powerful than the written word?,MiniMax-M2.7,5.111111111111111,0.5464532103585001,9,5.0,0.4330127018922193,9,5.055555555555555,0.46398036356916855,9,5.0,0.4330127018922193,9,4.5,0.5000000000000001,9,4.777777777777778,0.5651941652604389,9,4.833333333333333,0.6123724356957945,9,4.898888888888889,0.4846505040863068,9,72,essay73.txt,15,223,1.2,4.866666666666666,193.10723860589812,7,1,3,4,0,15,0.4666666666666667,0.2666666666666666,0.0,1.0
Is image more powerful than the written word?,Qwen3.6Plus,5.611111111111111,0.4166666666666667,9,5.5,0.35355339059327373,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.33333333333333337,9,5.166666666666667,0.4330127018922193,9,5.388888888888889,0.485912657903775,9,5.333333333333333,0.4330127018922194,9,5.461111111111111,0.3670982308743957,9,72,essay73.txt,16,235,1.4375,4.5,238.30468750000009,8,0,4,4,1,19,0.5,0.25,0.0625,1.1875
Is image more powerful than the written word?,Student,4.666666666666667,0.5590169943749475,9,4.388888888888889,0.4166666666666667,9,4.444444444444445,0.5270462766947298,9,4.055555555555555,0.39086797998528583,9,3.7777777777777777,0.36324157862838946,9,4.0,0.43301270189221946,9,3.888888888888889,0.41666666666666663,9,4.174444444444444,0.41476231479942566,9,72,essay73.txt,17,311,1.5294117647058822,5.647058823529412,93.70255097588644,12,2,4,6,0,13,0.7058823529411765,0.3529411764705882,0.0,0.7647058823529411
Knowledge from experience is more important than that from books,ChatGPT-3,4.833333333333333,0.49999999999999994,9,4.722222222222222,0.4409585518440985,9,4.833333333333333,0.4330127018922194,9,4.833333333333333,0.6123724356957945,9,4.111111111111111,0.41666666666666674,9,4.444444444444445,0.4639803635691685,9,4.5,0.4330127018922193,9,4.608888888888888,0.442759653888101,9,88,essay89.txt,13,240,1.6153846153846154,5.769230769230769,59.848295223920985,5,1,4,5,1,20,0.3846153846153846,0.3846153846153846,0.0769230769230769,1.5384615384615383
Knowledge from experience is more important than that from books,ChatGPT-4,5.388888888888889,0.5464532103585,9,5.277777777777778,0.5068968775248517,9,5.333333333333333,0.5,9,5.388888888888889,0.5464532103585,9,4.888888888888889,0.5464532103585,9,5.222222222222222,0.6180165405913052,9,5.166666666666667,0.49999999999999994,9,5.238888888888889,0.5206352956831788,9,88,essay89.txt,14,245,1.7857142857142858,5.428571428571429,122.5,6,0,3,3,0,20,0.4285714285714285,0.2142857142857142,0.0,1.4285714285714286
Knowledge from experience is more important than that from books,ClaudeOpus4.6,5.222222222222222,0.5068968775248516,9,5.111111111111111,0.5464532103585001,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,4.666666666666667,0.5,9,4.833333333333333,0.5590169943749475,9,4.944444444444445,0.46398036356916844,9,5.017777777777777,0.49154800828041656,9,88,essay89.txt,15,211,1.1333333333333333,4.066666666666666,160.91249671205082,6,0,4,4,1,16,0.4,0.2666666666666666,0.0666666666666666,1.0666666666666669
Knowledge from experience is more important than that from books,ClaudeOpus4.7,5.5,0.35355339059327373,9,5.444444444444445,0.39086797998528594,9,5.5,0.35355339059327373,9,5.5,0.35355339059327373,9,5.111111111111111,0.4859126579037751,9,5.388888888888889,0.4166666666666667,9,5.333333333333333,0.49999999999999994,9,5.397777777777778,0.387871685541036,9,88,essay89.txt,12,206,2.083333333333333,4.5,212.18000000000004,10,2,7,9,1,13,0.8333333333333334,0.75,0.0833333333333333,1.0833333333333333
Knowledge from experience is more important than that from books,DeepSeek-V3.2,5.055555555555555,0.5270462766947299,9,5.0,0.5590169943749475,9,5.111111111111111,0.48591265790377514,9,5.111111111111111,0.48591265790377514,9,4.611111111111111,0.48591265790377514,9,4.833333333333333,0.4330127018922194,9,4.944444444444445,0.46398036356916844,9,4.953333333333333,0.4726785376976619,9,88,essay89.txt,11,190,1.818181818181818,5.181818181818182,100.26497186556702,9,2,3,5,0,12,0.8181818181818182,0.4545454545454545,0.0,1.0909090909090908
Knowledge from experience is more important than that from books,DeepSeek-V4Pro,5.444444444444445,0.46398036356916844,9,5.333333333333333,0.4330127018922194,9,5.444444444444445,0.39086797998528583,9,5.388888888888889,0.4859126579037751,9,5.0,0.4330127018922193,9,5.222222222222222,0.5651941652604391,9,5.277777777777778,0.5068968775248517,9,5.301111111111111,0.44663868071530827,9,88,essay89.txt,14,218,2.142857142857143,4.571428571428571,188.32059727711905,10,1,4,5,0,23,0.7142857142857143,0.3571428571428571,0.0,1.6428571428571428
Knowledge from experience is more important than that from books,GLM-5.1,5.333333333333333,0.3535533905932738,9,5.277777777777778,0.3632415786283895,9,5.277777777777778,0.3632415786283895,9,5.277777777777778,0.3632415786283895,9,4.277777777777778,1.6414763002993509,9,5.0,0.4330127018922193,9,5.055555555555555,0.39086797998528583,9,5.0744444444444445,0.45005863815482716,9,88,essay89.txt,11,202,2.363636363636364,5.2727272727272725,175.42105263157896,8,2,3,5,1,19,0.7272727272727273,0.4545454545454545,0.0909090909090909,1.7272727272727273
Knowledge from experience is more important than that from books,GPT-5.5,5.333333333333333,0.2500000000000001,9,5.277777777777778,0.26352313834736496,9,5.277777777777778,0.26352313834736496,9,5.277777777777778,0.26352313834736496,9,4.888888888888889,0.33333333333333337,9,5.055555555555555,0.39086797998528583,9,5.055555555555555,0.3004626062886658,9,5.1688888888888895,0.2501221923602762,9,88,essay89.txt,15,201,1.7333333333333334,4.066666666666666,201.0,12,4,8,12,0,23,0.8,0.8,0.0,1.5333333333333334
Knowledge from experience is more important than that from books,Gemini3.1Pro,5.555555555555555,0.39086797998528583,9,5.555555555555555,0.3004626062886658,9,5.555555555555555,0.3004626062886658,9,5.555555555555555,0.46398036356916855,9,5.444444444444445,0.3908679799852858,9,5.5,0.4330127018922193,9,5.5,0.4330127018922193,9,5.523333333333333,0.3638337532445278,9,88,essay89.txt,8,189,3.125,8.0,101.85696073431924,6,2,2,4,0,16,0.75,0.5,0.0,2.0
Knowledge from experience is more important than that from books,Kimi-K2.6,5.5,0.35355339059327373,9,5.5,0.3535533905932738,9,5.555555555555555,0.3004626062886658,9,5.5,0.4330127018922193,9,5.222222222222222,0.3632415786283894,9,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.452222222222222,0.34131282490472625,9,88,essay89.txt,14,201,1.5714285714285714,4.571428571428571,245.91913043478263,12,0,4,4,0,20,0.8571428571428571,0.2857142857142857,0.0,1.4285714285714286
Knowledge from experience is more important than that from books,MiniMax-M2.7,5.277777777777778,0.4409585518440985,9,5.166666666666667,0.5590169943749475,9,5.222222222222222,0.5651941652604391,9,5.222222222222222,0.5651941652604391,9,4.833333333333333,0.49999999999999994,9,4.944444444444445,0.6821127309893709,9,5.0,0.6614378277661477,9,5.096666666666667,0.5497044660542607,9,88,essay89.txt,15,236,1.6666666666666667,4.933333333333334,186.2857261548687,8,0,4,4,1,21,0.5333333333333333,0.2666666666666666,0.0666666666666666,1.4
Knowledge from experience is more important than that from books,Qwen3.6Plus,5.611111111111111,0.4166666666666667,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.5,0.35355339059327373,9,5.611111111111111,0.33333333333333337,9,5.611111111111111,0.33333333333333337,9,5.595555555555555,0.32928373445674136,9,88,essay89.txt,14,224,2.071428571428572,4.928571428571429,226.60129032258067,9,5,5,10,0,18,0.6428571428571429,0.7142857142857143,0.0,1.2857142857142858
Knowledge from experience is more important than that from books,Student,4.388888888888889,0.6508541396588879,9,4.0,0.5590169943749475,9,3.8333333333333335,0.5,9,3.5555555555555554,0.39086797998528594,9,3.5,0.6123724356957945,9,3.7777777777777777,0.565194165260439,9,3.611111111111111,0.4859126579037751,9,3.81,0.5141984052872975,9,88,essay89.txt,23,374,1.391304347826087,5.0,75.78428807800842,18,4,2,6,0,24,0.782608695652174,0.2608695652173913,0.0,1.0434782608695652
Locker checks,ChatGPT-3,5.111111111111111,0.6009252125773316,9,4.833333333333333,0.5590169943749475,9,5.0,0.6123724356957945,9,5.0,0.5,9,4.111111111111111,0.48591265790377514,9,4.611111111111111,0.5464532103585003,9,4.611111111111111,0.5464532103585003,9,4.753333333333334,0.5035871324805667,9,11,essay12.txt,14,271,1.8571428571428568,5.642857142857143,62.80394224529526,6,1,9,10,1,9,0.4285714285714285,0.7142857142857143,0.0714285714285714,0.6428571428571429
Locker checks,ChatGPT-4,5.166666666666667,0.5590169943749475,9,4.944444444444445,0.46398036356916844,9,5.222222222222222,0.44095855184409843,9,5.166666666666667,0.4330127018922193,9,4.5,0.5,9,4.833333333333333,0.3535533905932738,9,4.833333333333333,0.3535533905932738,9,4.9511111111111115,0.4160361896651673,9,11,essay12.txt,13,292,1.8461538461538465,7.0,100.15998803586008,3,1,8,9,0,16,0.2307692307692307,0.6923076923076923,0.0,1.2307692307692308
Locker checks,ClaudeOpus4.6,5.111111111111111,0.5464532103585003,9,5.111111111111111,0.48591265790377514,9,5.166666666666667,0.5,9,5.111111111111111,0.48591265790377514,9,4.555555555555555,0.52704627669473,9,4.722222222222222,0.44095855184409855,9,4.888888888888889,0.4859126579037751,9,4.953333333333333,0.47636645557805607,9,11,essay12.txt,14,217,1.6428571428571428,4.714285714285714,106.73324213406292,8,1,6,7,1,11,0.5714285714285714,0.5,0.0714285714285714,0.7857142857142857
Locker checks,ClaudeOpus4.7,5.333333333333333,0.5590169943749475,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.388888888888889,0.5464532103585,9,5.0,0.5,9,5.111111111111111,0.6009252125773316,9,5.166666666666667,0.5,9,5.2555555555555555,0.5253596651607141,9,11,essay12.txt,13,206,2.0,4.076923076923077,141.6563687749732,8,0,5,5,1,5,0.6153846153846154,0.3846153846153846,0.0769230769230769,0.3846153846153846
Locker checks,DeepSeek-V3.2,5.277777777777778,0.565194165260439,9,5.222222222222222,0.5068968775248516,9,5.388888888888889,0.5464532103585,9,5.333333333333333,0.5590169943749476,9,4.666666666666667,0.7071067811865476,9,5.0,0.6123724356957947,9,4.944444444444445,0.6346477588219923,9,5.121111111111111,0.5676584458202936,9,11,essay12.txt,12,226,2.1666666666666665,6.083333333333333,127.87958134819024,7,2,1,3,1,11,0.5833333333333334,0.25,0.0833333333333333,0.9166666666666666
Locker checks,DeepSeek-V4Pro,5.222222222222222,0.6666666666666666,9,5.388888888888889,0.485912657903775,9,5.388888888888889,0.485912657903775,9,4.833333333333333,1.8708286933869709,9,5.0,0.5590169943749475,9,5.166666666666667,0.6123724356957945,9,5.222222222222222,0.6180165405913052,9,5.176666666666667,0.6792643079096677,9,11,essay12.txt,11,198,1.4545454545454546,5.363636363636363,163.83588957055213,10,1,5,6,0,12,0.9090909090909092,0.5454545454545454,0.0,1.0909090909090908
Locker checks,GLM-5.1,5.111111111111111,0.5464532103585003,9,5.055555555555555,0.52704627669473,9,5.166666666666667,0.5,9,5.111111111111111,0.4166666666666667,9,4.555555555555555,0.52704627669473,9,4.777777777777778,0.5068968775248517,9,4.888888888888889,0.4859126579037751,9,4.9511111111111115,0.47480112795897095,9,11,essay12.txt,11,197,1.9090909090909087,5.363636363636363,112.96163808327776,6,2,3,5,1,6,0.5454545454545454,0.4545454545454545,0.0909090909090909,0.5454545454545454
Locker checks,GPT-5.5,5.222222222222222,0.5068968775248517,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.5,9,5.388888888888889,0.41666666666666663,9,4.888888888888889,0.485912657903775,9,5.055555555555555,0.4639803635691685,9,5.111111111111111,0.41666666666666674,9,5.183333333333334,0.424175671155242,9,11,essay12.txt,11,181,2.1818181818181817,5.090909090909091,124.94616313638052,9,1,10,11,1,8,0.8181818181818182,1.0,0.0909090909090909,0.7272727272727273
Locker checks,Gemini3.1Pro,4.722222222222222,1.8726837545203527,9,4.444444444444445,1.7931195659458345,9,4.666666666666667,1.8371173070873836,9,4.722222222222222,1.855921454276674,9,4.388888888888889,1.69148192751537,9,4.611111111111111,1.7814631938693293,9,4.555555555555555,1.8446619684315544,9,4.588888888888889,1.797431809864038,9,11,essay12.txt,8,189,2.0,5.875,189.0,6,1,2,3,0,14,0.75,0.375,0.0,1.75
Locker checks,Kimi-K2.6,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.4639803635691685,9,5.5,0.3535533905932738,9,5.444444444444445,0.4639803635691685,9,5.222222222222222,0.4409585518440984,9,5.333333333333333,0.4330127018922194,9,5.333333333333333,0.5,9,5.39,0.4050925820105818,9,11,essay12.txt,11,202,1.818181818181818,6.090909090909091,215.56830188679243,6,3,5,8,0,14,0.5454545454545454,0.7272727272727273,0.0,1.2727272727272727
Locker checks,MiniMax-M2.7,5.333333333333333,0.6123724356957946,9,5.388888888888889,0.6009252125773316,9,5.388888888888889,0.6009252125773316,9,5.333333333333333,0.5590169943749476,9,4.944444444444445,0.5270462766947299,9,5.111111111111111,0.5464532103585,9,5.166666666666667,0.6123724356957945,9,5.238888888888889,0.5620374641526231,9,11,essay12.txt,15,221,1.2,4.733333333333333,152.22614581034355,5,1,4,5,0,19,0.3333333333333333,0.3333333333333333,0.0,1.2666666666666666
Locker checks,Qwen3.6Plus,5.5,0.5590169943749475,9,5.5,0.5590169943749475,9,5.555555555555555,0.5270462766947299,9,5.444444444444445,0.46398036356916844,9,5.166666666666667,0.5590169943749475,9,5.277777777777778,0.4409585518440984,9,5.333333333333333,0.4330127018922193,9,5.3966666666666665,0.4841487374764083,9,11,essay12.txt,13,246,2.230769230769231,5.6923076923076925,174.0624176922029,9,1,3,4,1,9,0.6923076923076923,0.3076923076923077,0.0769230769230769,0.6923076923076923
Locker checks,Student,4.555555555555555,0.6346477588219923,9,4.0,0.6123724356957944,9,4.055555555555555,0.5270462766947298,9,3.5,0.4330127018922194,9,3.5555555555555554,0.5833333333333333,9,3.8333333333333335,0.49999999999999994,9,3.5,0.6123724356957945,9,3.8577777777777778,0.5261125777288017,9,11,essay12.txt,32,475,1.4375,4.6875,61.93997317236754,9,2,16,18,0,12,0.28125,0.5625,0.0,0.375
Museums as a form of entertainment or education?,ChatGPT-3,4.944444444444445,0.5270462766947299,9,4.777777777777778,0.5651941652604391,9,4.777777777777778,0.5651941652604391,9,4.777777777777778,0.5651941652604391,9,4.055555555555555,0.5270462766947298,9,4.333333333333333,0.6123724356957946,9,4.444444444444445,0.6346477588219923,9,4.588888888888889,0.5321758272517753,9,18,essay19.txt,15,266,2.2,5.533333333333333,70.32374314504148,9,1,14,15,1,16,0.6,1.0,0.0666666666666666,1.0666666666666669
Museums as a form of entertainment or education?,ChatGPT-4,5.444444444444445,0.39086797998528583,9,5.388888888888889,0.485912657903775,9,5.444444444444445,0.39086797998528583,9,5.333333333333333,0.4330127018922194,9,4.833333333333333,0.4330127018922194,9,5.166666666666667,0.5,9,5.166666666666667,0.5,9,5.2555555555555555,0.4269985688240391,9,18,essay19.txt,13,268,2.6153846153846154,6.153846153846154,104.4617352089924,6,1,2,3,0,27,0.4615384615384615,0.2307692307692307,0.0,2.076923076923077
Museums as a form of entertainment or education?,ClaudeOpus4.6,5.388888888888889,0.6009252125773318,9,5.277777777777778,0.5651941652604391,9,5.277777777777778,0.5651941652604391,9,5.277777777777778,0.5651941652604391,9,4.833333333333333,0.5590169943749475,9,4.888888888888889,0.6009252125773314,9,5.0,0.6123724356957946,9,5.137777777777778,0.5650393299978723,9,18,essay19.txt,15,211,1.4,4.6,170.12899709302323,8,1,6,7,1,20,0.5333333333333333,0.4666666666666667,0.0666666666666666,1.3333333333333333
Museums as a form of entertainment or education?,ClaudeOpus4.7,5.555555555555555,0.3908679799852859,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.0,0.3535533905932738,9,5.222222222222222,0.4409585518440985,9,5.277777777777778,0.36324157862838946,9,5.367777777777778,0.3505986942994004,9,18,essay19.txt,13,208,2.5384615384615383,4.769230769230769,226.4940740740741,7,0,5,5,0,13,0.5384615384615384,0.3846153846153846,0.0,1.0
Museums as a form of entertainment or education?,DeepSeek-V3.2,5.5,0.5000000000000001,9,5.5,0.5000000000000001,9,5.555555555555555,0.46398036356916855,9,5.5,0.4330127018922193,9,5.0,0.5,9,5.277777777777778,0.6180165405913053,9,5.222222222222222,0.6180165405913054,9,5.366666666666666,0.49704124577342673,9,18,essay19.txt,14,210,1.5,4.5,141.0328376893014,4,2,0,2,0,17,0.2857142857142857,0.1428571428571428,0.0,1.2142857142857142
Museums as a form of entertainment or education?,DeepSeek-V4Pro,5.666666666666667,0.5000000000000002,9,5.611111111111111,0.4859126579037751,9,5.666666666666667,0.5000000000000002,9,5.611111111111111,0.4859126579037751,9,5.444444444444445,0.4639803635691685,9,5.555555555555555,0.6346477588219923,9,5.611111111111111,0.4859126579037751,9,5.595555555555555,0.4921156142389488,9,18,essay19.txt,12,223,2.333333333333333,4.416666666666667,102.4792538700428,7,7,2,9,0,22,0.5833333333333334,0.75,0.0,1.8333333333333333
Museums as a form of entertainment or education?,GLM-5.1,5.444444444444445,0.4639803635691688,9,5.333333333333333,0.4330127018922194,9,5.388888888888889,0.48591265790377536,9,5.333333333333333,0.4330127018922194,9,4.833333333333333,0.5590169943749475,9,5.055555555555555,0.726483157256779,9,5.111111111111111,0.6972166887783966,9,5.2155555555555555,0.5242878768174768,9,18,essay19.txt,12,190,1.5,5.0,174.42013888888889,4,1,2,3,0,14,0.3333333333333333,0.25,0.0,1.1666666666666667
Museums as a form of entertainment or education?,GPT-5.5,5.277777777777778,0.5651941652604389,9,5.166666666666667,0.5000000000000001,9,5.277777777777778,0.5651941652604389,9,5.166666666666667,0.5000000000000001,9,4.555555555555555,0.52704627669473,9,4.777777777777778,0.6180165405913052,9,4.888888888888889,0.6009252125773316,9,5.016666666666667,0.5324237034543071,9,18,essay19.txt,12,182,2.1666666666666665,4.583333333333333,150.2163669905301,6,0,8,8,1,14,0.5,0.6666666666666666,0.0833333333333333,1.1666666666666667
Museums as a form of entertainment or education?,Gemini3.1Pro,5.555555555555555,0.6346477588219923,9,5.555555555555555,0.46398036356916855,9,5.555555555555555,0.46398036356916855,9,5.5,0.4330127018922193,9,5.277777777777778,0.565194165260439,9,5.388888888888889,0.4166666666666667,9,5.388888888888889,0.4166666666666667,9,5.461111111111111,0.4594410855714919,9,18,essay19.txt,10,193,1.8,5.6,215.06285714285715,7,4,2,6,0,18,0.7,0.6,0.0,1.8
Museums as a form of entertainment or education?,Kimi-K2.6,5.555555555555555,0.46398036356916855,9,5.555555555555555,0.46398036356916855,9,5.611111111111111,0.3333333333333334,9,5.555555555555555,0.46398036356916855,9,5.333333333333333,0.4330127018922193,9,5.5,0.4330127018922193,9,5.388888888888889,0.4859126579037751,9,5.501111111111111,0.41885094139933715,9,18,essay19.txt,12,171,1.3333333333333333,4.333333333333333,233.928,8,3,2,5,0,21,0.6666666666666666,0.4166666666666667,0.0,1.75
Museums as a form of entertainment or education?,MiniMax-M2.7,5.555555555555555,0.30046260628866583,9,5.555555555555555,0.30046260628866583,9,5.555555555555555,0.30046260628866583,9,5.388888888888889,0.4166666666666667,9,5.0,0.24999999999999997,9,5.222222222222222,0.26352313834736496,9,5.222222222222222,0.36324157862838946,9,5.358888888888888,0.2806886373031711,9,18,essay19.txt,19,233,1.368421052631579,3.789473684210526,152.99268292682927,10,5,3,8,1,23,0.5263157894736842,0.4210526315789473,0.0526315789473684,1.2105263157894737
Museums as a form of entertainment or education?,Qwen3.6Plus,5.666666666666667,0.35355339059327373,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.3333333333333334,9,5.611111111111111,0.3333333333333334,9,5.277777777777778,0.4409585518440984,9,5.444444444444445,0.5270462766947299,9,5.444444444444445,0.5270462766947299,9,5.525555555555555,0.3898753362009167,9,18,essay19.txt,15,229,1.6,4.733333333333333,248.87254237288133,9,1,6,7,0,23,0.6,0.4666666666666667,0.0,1.5333333333333334
Museums as a form of entertainment or education?,Student,4.666666666666667,0.5590169943749475,9,4.277777777777778,0.5068968775248516,9,4.111111111111111,0.5464532103585,9,3.611111111111111,0.485912657903775,9,3.5,0.4330127018922194,9,3.7777777777777777,0.5068968775248514,9,3.6666666666666665,0.5590169943749475,9,3.9433333333333334,0.47185802949616124,9,18,essay19.txt,13,269,2.076923076923077,7.230769230769231,93.79764974045791,2,2,7,9,0,17,0.1538461538461538,0.6923076923076923,0.0,1.3076923076923077
Several languages are in danger of extinction,ChatGPT-3,5.055555555555555,0.5833333333333334,9,5.0,0.5590169943749475,9,5.055555555555555,0.5270462766947299,9,5.055555555555555,0.5270462766947299,9,4.555555555555555,0.5270462766947299,9,4.833333333333333,0.49999999999999994,9,4.888888888888889,0.41666666666666663,9,4.922222222222222,0.5016168303042117,9,73,essay74.txt,14,234,2.0,5.0,74.83954619124798,4,0,4,4,0,24,0.2857142857142857,0.2857142857142857,0.0,1.7142857142857142
Several languages are in danger of extinction,ChatGPT-4,5.388888888888889,0.5464532103585001,9,5.388888888888889,0.5464532103585001,9,5.444444444444445,0.46398036356916844,9,5.444444444444445,0.46398036356916844,9,5.055555555555555,0.4639803635691685,9,5.333333333333333,0.49999999999999994,9,5.277777777777778,0.4409585518440985,9,5.334444444444444,0.4697635338952755,9,73,essay74.txt,12,241,2.083333333333333,5.666666666666667,109.0369101978691,2,1,3,4,0,21,0.1666666666666666,0.3333333333333333,0.0,1.75
Several languages are in danger of extinction,ClaudeOpus4.6,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,5.277777777777778,0.6180165405913052,9,4.777777777777778,0.6180165405913052,9,5.111111111111111,0.5464532103585001,9,5.111111111111111,0.5464532103585001,9,5.161111111111111,0.5871849036812093,9,73,essay74.txt,13,211,1.9230769230769231,5.230769230769231,130.23195795072823,2,0,4,4,0,21,0.1538461538461538,0.3076923076923077,0.0,1.6153846153846154
Several languages are in danger of extinction,ClaudeOpus4.7,5.444444444444445,0.3908679799852857,9,5.444444444444445,0.3908679799852857,9,5.5,0.3535533905932738,9,5.5,0.3535533905932738,9,5.166666666666667,0.4330127018922194,9,5.333333333333333,0.4330127018922193,9,5.333333333333333,0.3535533905932738,9,5.39,0.3595135602449511,9,73,essay74.txt,12,211,2.1666666666666665,5.75,89.51515151515152,3,1,5,6,0,11,0.25,0.5,0.0,0.9166666666666666
Several languages are in danger of extinction,DeepSeek-V3.2,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.777777777777778,0.26352313834736496,9,5.666666666666667,0.4330127018922193,9,5.777777777777778,0.26352313834736496,9,5.722222222222222,0.3632415786283895,9,5.754444444444444,0.29407104205918994,9,73,essay74.txt,13,221,1.6923076923076923,5.538461538461538,126.60209543468868,4,0,0,0,0,18,0.3076923076923077,0.0,0.0,1.3846153846153846
