session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen
e93eb890686d46828a3981674a3d39be,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-27T02:03:25.604503+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
9bd239eb6f684e81bf6a2d202e9b5314,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-27T02:03:35.936230+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.57,5.0,4.5,5.0,4.5,4.5,4.0,4.5
d262125fecd441398e1425d1c3406f86,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-27T02:03:51.973080+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.57,4.5,5.0,5.0,4.5,4.0,4.5,4.5
cf6f26ebc4bf485cb1cd649a8d65d133,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-27T02:04:03.851886+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
79c7c8bc6e234a68989c58adb6e0be76,Student,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.0,4.0,3.0,3.5,2.5,2.5,3.0,2.5
f7da6e1a3f3542f982a226c8044ceca3,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.07,4.0,4.0,4.5,4.5,3.5,4.0,4.0
3f77f432b1264b6798e3b49c78548e49,ChatGPT-4,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
d2374d4110df49748392ea54c7ea7d81,Qwen3.6Plus,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
ccc4fe13371a4f178cb06a01edb4a2a5,Kimi-K2.6,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
729f19c9efac4b939084e44eaedb1064,GLM-5.1,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
6227f4a42992418f8bfbf78470184b2a,MiniMax-M2.7,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
419467a1d9704d618bf34053b64ff50f,DeepSeek-V3.2,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
7f38521507024b1a96654774ffc32644,GPT-5.5,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
c73424ea9972485da55830810d09ab06,DeepSeek-V4Pro,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
dbc698faca0a499ea7abe0fd0e12e1a1,ClaudeOpus4.6,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
29f0140563db4de49a571c46b3095b34,ClaudeOpus4.7,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
ca4e35c4de894622a38c745afd8f13bd,Gemini3.1Pro,International sporting occasions help to ease international tensions,2026-04-27T02:04:43.257790+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
4a072e92942f411c8629f4115ada8026,Student,The Non-Issue of Same Sex Marriage,2026-04-27T02:08:11.026880+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c154e67962234c398e27613c95fbdcff,ChatGPT-3,The Non-Issue of Same Sex Marriage,2026-04-27T02:08:22.870295+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.0,4.5,4.5,4.0,4.0,3.5,3.5,4.0
511488a6fede4973bbb5540b8ac6e552,ChatGPT-4,The Non-Issue of Same Sex Marriage,2026-04-27T02:08:38.543543+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.64,3.5,3.5,4.0,4.0,3.5,3.5,3.5
2fdb2171387948709f4819045d38535a,Qwen3.6Plus,The Non-Issue of Same Sex Marriage,2026-04-27T02:08:51.531271+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
bcb11e13535447b8a9dc84cd1e8e8f37,Kimi-K2.6,The Non-Issue of Same Sex Marriage,2026-04-27T02:09:06.463710+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.29,4.5,4.5,4.5,4.0,4.0,4.5,4.0
4ea6539a710947359d4b73c7cc58d9aa,GLM-5.1,The Non-Issue of Same Sex Marriage,2026-04-27T02:09:16.238554+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.14,4.5,4.0,4.5,4.0,4.0,4.0,4.0
118dbfa16371463ea433bc50e46bdac4,MiniMax-M2.7,The Non-Issue of Same Sex Marriage,2026-04-27T02:09:30.509429+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
2da3aee5570d438d94b310188039dfb4,DeepSeek-V3.2,The Non-Issue of Same Sex Marriage,2026-04-27T02:09:47.577999+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.0,4.5,4.5,4.5,4.0,4.5,4.5
24513870e7064083824f65b1dc77f039,GPT-5.5,The Non-Issue of Same Sex Marriage,2026-04-27T02:10:00.348762+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.86,4.0,4.0,4.5,4.0,3.5,3.5,3.5
5f1d767849ee433eb4bf2fc0f783998a,DeepSeek-V4Pro,The Non-Issue of Same Sex Marriage,2026-04-27T02:10:11.825155+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,5.0,4.5,4.5,4.0,4.5,4.5
d4882e1add704de08b7b209a8f2b0da7,ClaudeOpus4.6,The Non-Issue of Same Sex Marriage,2026-04-27T02:10:54.498724+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.79,4.0,4.0,4.0,4.0,3.5,3.5,3.5
6c43740e8caf4c009776448cfccd2dec,ClaudeOpus4.7,The Non-Issue of Same Sex Marriage,2026-04-27T02:11:19.139437+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.0,4.0,4.5,4.5,4.5,3.5,3.5,3.5
7c291eeec58c4f8bad88e26f19da8740,Gemini3.1Pro,The Non-Issue of Same Sex Marriage,2026-04-27T02:12:04.268965+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885bb4e9b421444d900cb57ec588b215,Student,museums and art galleries will disappear soon?,2026-04-27T02:15:36.287299+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.14,4.5,4.0,0.0,3.5,3.0,3.5,3.5
165fe7d7339e4670895f4a47207996d8,ChatGPT-3,museums and art galleries will disappear soon?,2026-04-27T02:15:48.019219+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.93,4.0,4.0,4.5,4.0,3.5,4.0,3.5
2dc76e82bfb447bcae4f5d6961bfb9ca,ChatGPT-4,museums and art galleries will disappear soon?,2026-04-27T02:16:04.601557+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
b9978f0d8588408fa6fa7cc272965c5e,Qwen3.6Plus,museums and art galleries will disappear soon?,2026-04-27T02:16:19.269327+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
fc0dcaca184a416590f5f1017dd03b69,Kimi-K2.6,museums and art galleries will disappear soon?,2026-04-27T02:16:36.650806+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
d99a97ca97944b6d9bc4255231a1bb10,GLM-5.1,museums and art galleries will disappear soon?,2026-04-27T02:17:01.617217+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f7533034066343dfa23785a6e1b4bb27,MiniMax-M2.7,museums and art galleries will disappear soon?,2026-04-27T02:17:11.785142+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.29,4.0,4.0,4.5,4.5,4.0,4.5,4.5
b0a4afd8eea84187882789788cd57e10,DeepSeek-V3.2,museums and art galleries will disappear soon?,2026-04-27T02:17:23.839568+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
0908bfcd5f6d45f39cf04ec0d164009a,GPT-5.5,museums and art galleries will disappear soon?,2026-04-27T02:17:34.587754+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,5.0,4.5,5.0,4.5,4.5,4.5,4.5
17c464c892874534aba0ffd01b5aac5f,DeepSeek-V4Pro,museums and art galleries will disappear soon?,2026-04-27T02:17:42.985734+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.57,4.5,4.5,4.5,5.0,4.5,4.5,4.5
f7c3744f2e6849088584daf52a87f713,ClaudeOpus4.6,museums and art galleries will disappear soon?,2026-04-27T02:17:58.606850+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
f813f03920b14b31b524ce5175e288b5,ClaudeOpus4.7,museums and art galleries will disappear soon?,2026-04-27T02:18:09.922248+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.93,4.5,4.0,4.0,4.0,3.5,4.0,3.5
144c7dd43e394199bcaebed67d32e321,Gemini3.1Pro,museums and art galleries will disappear soon?,2026-04-27T02:18:21.595805+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
a97154677ab84cb7b35fc086e2ed5b76,Student,Artists' freedom to express ideas,2026-04-27T02:20:54.269970+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.86,4.5,4.0,4.0,3.5,3.5,3.5,4.0
424b060d40414bc19dae6c1317c34b38,ChatGPT-3,Artists' freedom to express ideas,2026-04-27T02:21:08.628184+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.57,3.5,3.5,4.0,4.0,3.0,3.5,3.5
5a40826763a649d78be721a94fa572f9,ChatGPT-4,Artists' freedom to express ideas,2026-04-27T02:21:21.411899+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
bc5a3e6c74984895b1ea1e38a23f1453,Qwen3.6Plus,Artists' freedom to express ideas,2026-04-27T02:21:35.746945+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,4.5,5.0,5.0,5.0
f96ea36dd91a40ed8def0e225da1c703,Kimi-K2.6,Artists' freedom to express ideas,2026-04-27T02:21:45.611175+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,5.0,4.5,4.5,4.5,4.0,4.5,4.5
97adab955bb843b79188657c97869016,MiniMax-M2.7,Artists' freedom to express ideas,2026-04-27T02:21:56.528261+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.5,5.0,5.0,5.0,4.5,5.0
2ebbac591c56426d98b82203a76b99b5,DeepSeek-V3.2,Artists' freedom to express ideas,2026-04-27T02:22:10.535158+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,5.0,4.5,4.0,4.5,4.5
09bce83e8b7e4ed7adac28cda5cd4073,GPT-5.5,Artists' freedom to express ideas,2026-04-27T02:22:22.740257+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
4d7595c732f646ebb50143007bad0ead,DeepSeek-V4Pro,Artists' freedom to express ideas,2026-04-27T02:22:41.069784+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,4.5,5.0,4.5,4.5,4.5,5.0,4.5
e931d80bf8c04083a7ea2e62db0e5103,ClaudeOpus4.6,Artists' freedom to express ideas,2026-04-27T02:22:51.924669+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2ff218034c124522805e91475e3b9a85,ClaudeOpus4.7,Artists' freedom to express ideas,2026-04-27T02:23:02.835992+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
3704bae0aa3a463c994f4be5fd5993b5,Gemini3.1Pro,Artists' freedom to express ideas,2026-04-27T02:23:10.213453+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
d2e3595334e74956b98c7187d55b0b0c,Student,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.36,4.0,4.0,3.5,3.0,3.0,3.0,3.0
ebeba2704c2d4b1ca34a3799a5fa03cf,ChatGPT-3,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,5.0,4.5,5.0,4.5,4.5,4.5,4.5
1e2c8d8eb3dc4ae9999f00ab7102fbf7,ChatGPT-4,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
f0acf44efea4449eb0e2a697e2b908e5,Qwen3.6Plus,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
7b2a6a4829314cb78b7361819779dab7,Kimi-K2.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
c2f0c7fee9f746c484ce8878c8df5624,GLM-5.1,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
63f1008fc5764bcba8f0b6838ca971dd,MiniMax-M2.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2c4a4716e4b64cb8a46b9ba07814cec1,DeepSeek-V3.2,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
c5d4ac6276614608bc37a82ad2f33aaa,GPT-5.5,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
d4daab8a6a96432f8a2f4a5a22d31fbe,DeepSeek-V4Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
3d114677d28f4397a0c823708828197f,ClaudeOpus4.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
5efb272978b345e6bd70ab64aa4f737f,ClaudeOpus4.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
3a4bc783be0a4ee5819cc0be6cf00262,Gemini3.1Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
9b14e0c8245448eba49e298f9a743929,Student,Knowledge from experience is more important than that from books,2026-04-27T02:26:57.275529+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.57,4.0,3.5,3.5,3.5,3.5,3.5,3.5
c1db883da2bf4b76bf7c69d8ea05ca11,ChatGPT-3,Knowledge from experience is more important than that from books,2026-04-27T02:27:09.051240+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.71,4.0,4.0,4.0,3.5,3.5,3.5,3.5
0b1b400ba77b4c21839ab5a60ea2726b,ChatGPT-4,Knowledge from experience is more important than that from books,2026-04-27T02:27:22.645462+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
acbfc86d8bc0458788398c3e5855fe0f,Qwen3.6Plus,Knowledge from experience is more important than that from books,2026-04-27T02:27:35.162250+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
bfd98012b43d4df4ad2f134da91c0724,Kimi-K2.6,Knowledge from experience is more important than that from books,2026-04-27T02:27:46.128405+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,4.5,4.5,5.0,5.0
fcd415fea57d48e49cab12443c852375,GLM-5.1,Knowledge from experience is more important than that from books,2026-04-27T02:33:09.062021+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.29,5.0,5.0,5.0,5.0,0.0,5.0,5.0
2227bda15fa84a34908e3ee3775a1a70,MiniMax-M2.7,Knowledge from experience is more important than that from books,2026-04-27T05:11:33.775291+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.93,4.5,4.0,4.0,4.0,4.0,3.5,3.5
2f80feef97a345b1a220d113293b3368,DeepSeek-V3.2,Knowledge from experience is more important than that from books,2026-04-27T05:11:43.153959+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
50c6e4a4022b4dc5b2203bea965017b6,GPT-5.5,Knowledge from experience is more important than that from books,2026-04-27T05:11:55.852524+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28f7eb3c35634212bdb8dbdfc51356f0,DeepSeek-V4Pro,Knowledge from experience is more important than that from books,2026-04-27T05:12:09.993801+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
5fdb7546f02a4b259987d65a13ccd4e6,ClaudeOpus4.6,Knowledge from experience is more important than that from books,2026-04-27T05:12:20.308608+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
8da8a129d3ea4b5d9e69d9d979dc56a1,ClaudeOpus4.7,Knowledge from experience is more important than that from books,2026-04-27T05:12:31.341283+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
18fe361c68cb4b938e6c09968b859906,Gemini3.1Pro,Knowledge from experience is more important than that from books,2026-04-27T05:12:44.609666+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
0e5cf11bd9a34bd199fcde7b8e056f38,Student,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.07,3.5,3.0,3.0,3.0,3.0,3.0,3.0
28c8c935ea644abbb0670e4fb633ca04,ChatGPT-3,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
80c60d29888d4d6890b09ea3a57bff48,ChatGPT-4,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
dc3ffe5245064867b329980dc33d083a,Qwen3.6Plus,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.5,5.0,5.5,5.5,5.5
9fd72a9c4f1540ad94989ee80bbfa464,Kimi-K2.6,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.79,5.5,6.0,5.5,6.0,5.5,6.0,6.0
f76aab34d82f43609fb57a7904bb268a,GLM-5.1,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.0,4.5,4.5,4.5,4.0,4.5,4.5
a29880d8afbe450f94a25ddb311ada83,MiniMax-M2.7,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.07,5.0,5.5,5.0,5.0,5.0,5.0,5.0
37dc3af1d3784ce2b682795f2445fc73,DeepSeek-V3.2,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
a534195732384732bb7f921665c5f463,GPT-5.5,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,5.0,4.5,4.0,4.5,4.5
d280eb55c8134ec7b70d6e847e154159,DeepSeek-V4Pro,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.71,6.0,5.5,6.0,5.5,5.5,6.0,5.5
e1aa6ee41e694fb9abb0f72d34f88409,ClaudeOpus4.6,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5
bcc309751d4c4fe38dc1c0d9670a386d,ClaudeOpus4.7,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
6ce44c0db8db46d8831b0c633b9e2df0,Gemini3.1Pro,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.0,5.5,5.5,5.5,5.5
